id,g1_symbol,g2_symbol,conn
588,AAAS,CHRNA4,0.19195872000656014
589,AAAS,CHRNB2,0.19195872000656014
590,AAAS,CLDN5,0.19195872000656014
591,AAAS,CLIP1,0.19195872000656014
592,AAAS,CMTM6,0.19195872000656014
593,AAAS,CNIH4,0.19195872000656014
594,AAAS,COG4,0.19195872000656014
595,AAAS,COL1A1,0.19195872000656014
596,AAAS,COL3A1,0.19195872000656014
597,AAAS,CORO7,0.19195872000656014
598,AAAS,CYB5B,0.19195872000656014
599,AAAS,DAB2,0.19195872000656014
600,AADAC,ALDH3A1,0.3042473728968298
601,AADAC,AOX1,0.3042473728968298
602,AADAC,CYP3A4,0.3042473728968298
603,AADAC,GSTA3,0.3042473728968298
604,AADAC,HNF4A,0.3042473728968298
605,AADAC,SULT1C3,0.3042473728968298
606,AADAC,UGT1A10,0.3042473728968298
607,AADAC,UGT2B7,0.3042473728968298
608,AADAC,ABCB11,0.19195872000656014
609,AADAC,ABCC2,0.19195872000656014
610,AADAC,ABCC3,0.19195872000656014
611,AADAC,ABHD5,0.19195872000656014
612,AADAC,ACAT2,0.19195872000656014
613,AADAC,ACOT13,0.19195872000656014
614,AADAC,ACSM2B,0.19195872000656014
615,AADAC,ADA,0.19195872000656014
616,AADAC,AIP,0.19195872000656014
617,AADAC,AKR1A1,0.19195872000656014
618,AADAC,AKR7A2,0.19195872000656014
619,AADAC,ALDH3B1,0.19195872000656014
620,AADAC,ALDH3B2,0.19195872000656014
621,AADAC,ALOX12,0.19195872000656014
622,AADAC,ALOX15,0.19195872000656014
623,AADAC,ANGPTL4,0.19195872000656014
624,AADAC,APOA4,0.19195872000656014
625,AADAC,APOBEC1,0.19195872000656014
626,AADAC,APOC2,0.19195872000656014
627,AADAC,APOC4,0.19195872000656014
628,AADAC,APOD,0.19195872000656014
629,AADAC,APOL4,0.19195872000656014
630,AADAC,APOL5,0.19195872000656014
631,AADAC,AWAT1,0.19195872000656014
632,AADAC,AWAT2,0.19195872000656014
633,AADAC,B3GALT5,0.19195872000656014
634,AADAC,BCHE,0.19195872000656014
635,AADAC,CD2AP,0.19195872000656014
636,AADAC,CD36,0.19195872000656014
637,AADAC,CEL,0.19195872000656014
