,g1_symbol,g2_symbol,conn
470764,TFIP11,MXD3,0.3233796633819616
472330,BRMS1,MXD3,0.2511404985285161
473557,SIN3A,MXD3,0.3233796633819616
489817,TXNDC11,MXD3,0.2511404985285161
497931,ARID4B,MXD3,0.2511404985285161
502334,NUP62CL,MXD3,0.2511404985285161
511529,EDEM2,MXD3,0.2511404985285161
511738,RCOR3,MXD3,0.2511404985285161
521757,TSPYL2,MXD3,0.2511404985285161
522541,SUDS3,MXD3,0.2511404985285161
526543,SAP130,MXD3,0.2511404985285161
527037,SAP30L,MXD3,0.2511404985285161
530837,KRTAP1-3,MXD3,0.1080838938865498
530907,KRTAP1-1,MXD3,0.1080838938865498
16066,APEX1,DDX59,0.2511404985285161
145230,H2BC5,DDX59,0.4690145199989203
166083,HSPA8,DDX59,0.2511404985285161
167952,HSP90AA1,DDX59,0.2511404985285161
168757,HSP90AB1,DDX59,0.2511404985285161
208301,MOV10,DDX59,0.2511404985285161
361909,H2BC8,DDX59,0.4690145199989203
362227,H2BC7,DDX59,0.4690145199989203
362395,H2BC6,DDX59,0.4690145199989203
362766,H2BC10,DDX59,0.4690145199989203
362942,H2BC4,DDX59,0.4690145199989203
395363,EFTUD2,DDX59,0.2511404985285161
430798,NXF1,DDX59,0.2511404985285161
443068,STIP1,DDX59,0.2511404985285161
16068,APEX1,JAM3,0.2511404985285161
104439,ENG,JAM3,0.2511404985285161
162138,HRAS,JAM3,0.4690145199989203
178303,ITGAM,JAM3,0.6116250705376904
184904,KRAS,JAM3,0.4690145199989203
203595,MEOX2,JAM3,0.1080838938865498
228703,NRAS,JAM3,0.9017230618690736
279795,RNF4,JAM3,0.2511404985285161
325368,TJP1,JAM3,0.6116250705376904
513989,PARD3,JAM3,0.8613238709876817
519940,RHOU,JAM3,0.6116250705376904
520044,JAM2,JAM3,0.4303822456225362
16069,APEX1,ARMC10,0.2511404985285161
206951,MME,ARMC10,0.2511404985285161
305457,SMARCD1,ARMC10,0.1080838938865498
320614,TCEA2,ARMC10,0.1080838938865498
370349,CUL4A,ARMC10,0.2511404985285161
420099,OPTN,ARMC10,0.4690145199989203
470162,FKBP8,ARMC10,0.4690145199989203
470479,MTCH1,ARMC10,0.4690145199989203
470583,MTCH2,ARMC10,0.4690145199989203
489452,FIS1,ARMC10,0.4690145199989203
503539,OCIAD1,ARMC10,0.4690145199989203
509112,PARL,ARMC10,0.4690145199989203
515775,COQ9,ARMC10,0.2511404985285161
16070,APEX1,TM2D2,0.2511404985285161
132137,GJB2,TM2D2,0.1080838938865498
416570,PARP2,TM2D2,0.4303822456225362
483227,TMEM97,TM2D2,0.2511404985285161
490471,SIDT2,TM2D2,0.2511404985285161
493108,ERGIC2,TM2D2,0.2511404985285161
507708,SLC47A1,TM2D2,0.2511404985285161
507726,UQCC1,TM2D2,0.2511404985285161
507849,TMEM39A,TM2D2,0.2511404985285161
521203,RNF123,TM2D2,0.2511404985285161
525429,ALG8,TM2D2,0.2511404985285161
525822,MBOAT7,TM2D2,0.2511404985285161
529026,TM2D3,TM2D2,0.2511404985285161
530210,SGPP1,TM2D2,0.2511404985285161
16071,APEX1,CDCA7,0.2511404985285161
20941,APP,CDCA7,0.966850508356674
135766,SFN,CDCA7,0.2511404985285161
148573,HTT,CDCA7,0.1080838938865498
343907,WFS1,CDCA7,0.1080838938865498
347190,YWHAG,CDCA7,0.2511404985285161
347622,YWHAH,CDCA7,0.5694585164122478
348091,YWHAZ,CDCA7,0.5694585164122478
416571,PARP2,CDCA7,0.4303822456225362
443556,YWHAQ,CDCA7,0.2511404985285161
16073,APEX1,ENKD1,0.2511404985285161
20951,APP,ENKD1,0.6116250705376904
23301,TRIM23,ENKD1,0.1080838938865498
25842,ARSA,ENKD1,0.1080838938865498
33653,BCAT1,ENKD1,0.1080838938865498
60183,CDR2,ENKD1,0.147265801868792
60284,CDSN,ENKD1,0.1080838938865498
78149,CTBP2,ENKD1,0.1080838938865498
93171,DVL2,ENKD1,0.1080838938865498
93373,DVL3,ENKD1,0.1080838938865498
94961,ECM1,ENKD1,0.1080838938865498
96163,PHC2,ENKD1,0.147265801868792
100878,EIF4G1,ENKD1,0.1080838938865498
115861,EYA2,ENKD1,0.1080838938865498
125683,FOS,ENKD1,0.1080838938865498
125726,FOSB,ENKD1,0.1080838938865498
131365,GFAP,ENKD1,0.1080838938865498
135063,GOLGA2,ENKD1,0.1080838938865498
157303,HNRNPH1,ENKD1,0.1080838938865498
160680,HOXA1,ENKD1,0.1080838938865498
167286,HSPB2,ENKD1,0.1080838938865498
171195,ID2,ENKD1,0.1080838938865498
172745,IGF1,ENKD1,0.1080838938865498
173105,IGFBP6,ENKD1,0.1080838938865498
182386,KIFC3,ENKD1,0.1080838938865498
185083,KRTAP5-9,ENKD1,0.1080838938865498
186144,KRT14,ENKD1,0.1080838938865498
186249,KRT15,ENKD1,0.1080838938865498
186960,KRT31,ENKD1,0.1080838938865498
187427,KRT35,ENKD1,0.1080838938865498
192765,LMO2,ENKD1,0.1080838938865498
200817,MDFI,ENKD1,0.2596674755746885
206376,MLH1,ENKD1,0.1080838938865498
213336,MYF5,ENKD1,0.1080838938865498
215364,NAB2,ENKD1,0.1080838938865498
219350,NDUFB7,ENKD1,0.1080838938865498
222466,NEFL,ENKD1,0.1080838938865498
224171,NFKBIA,ENKD1,0.1080838938865498
246847,PLSCR1,ENKD1,0.1080838938865498
252622,PPP1CC,ENKD1,0.1080838938865498
258833,MAPK9,ENKD1,0.1080838938865498
275331,RCN1,ENKD1,0.1080838938865498
277642,TRIM27,ENKD1,0.1080838938865498
303870,SLC15A2,ENKD1,0.1080838938865498
318233,SUV39H1,ENKD1,0.2511404985285161
322161,TRGV7,ENKD1,0.1080838938865498
327189,TNNI1,ENKD1,0.1080838938865498
331072,TRAF1,ENKD1,0.1080838938865498
331428,TRAF2,ENKD1,0.1975063565032939
332771,TSC1,ENKD1,0.1080838938865498
340748,VBP1,ENKD1,0.1080838938865498
345220,XPO1,ENKD1,0.2511404985285161
346707,YWHAE,ENKD1,0.1080838938865498
348522,ZBTB14,ENKD1,0.1080838938865498
349427,ZNF76,ENKD1,0.1080838938865498
349632,MKRN3,ENKD1,0.147265801868792
349811,ZNF143,ENKD1,0.1080838938865498
356094,LHX3,ENKD1,0.1080838938865498
358938,DGCR6,ENKD1,0.1080838938865498
372162,FKBP6,ENKD1,0.1080838938865498
373105,PIK3R3,ENKD1,0.1080838938865498
373507,IKBKG,ENKD1,0.1080838938865498
374411,BLZF1,ENKD1,0.1080838938865498
380224,MATN4,ENKD1,0.1080838938865498
392875,PNMA1,ENKD1,0.6621614988486204
393282,PDLIM7,ENKD1,0.147265801868792
398941,PICK1,ENKD1,0.1080838938865498
406698,RUBCN,ENKD1,0.1080838938865498
409204,SPOCK2,ENKD1,0.1080838938865498
411462,FCHSD2,ENKD1,0.1080838938865498
412159,SRGAP3,ENKD1,0.1080838938865498
415559,PTBP3,ENKD1,0.5747820684033044
415775,ABI1,ENKD1,0.1080838938865498
416640,HMGXB4,ENKD1,0.1080838938865498
417743,USH1C,ENKD1,0.1080838938865498
420848,ABI2,ENKD1,0.1080838938865498
421893,SORBS3,ENKD1,0.1080838938865498
423872,CALCOCO2,ENKD1,0.147265801868792
425150,BCAS2,ENKD1,0.1080838938865498
429731,PIBF1,ENKD1,0.1080838938865498
432426,HYOU1,ENKD1,0.4201912082140011
434142,MRPL28,ENKD1,0.1080838938865498
435815,SPAG5,ENKD1,0.1080838938865498
435876,RBCK1,ENKD1,0.1080838938865498
436257,POLR3C,ENKD1,0.1080838938865498
437924,PNMA2,ENKD1,0.1975063565032939
440764,USP20,ENKD1,0.1080838938865498
441217,RUNDC3A,ENKD1,0.1080838938865498
441514,GADD45G,ENKD1,0.1080838938865498
441697,EHMT2,ENKD1,0.1080838938865498
444852,CCDC85B,ENKD1,0.1080838938865498
445202,RBPMS,ENKD1,0.1080838938865498
445523,MID2,ENKD1,0.147265801868792
446539,HSF2BP,ENKD1,0.1080838938865498
449113,LZTS1,ENKD1,0.1080838938865498
451294,ACOT7,ENKD1,0.1080838938865498
452459,IKZF3,ENKD1,0.1080838938865498
453790,TRAK1,ENKD1,0.1080838938865498
457806,TRIM35,ENKD1,0.1080838938865498
458957,N4BP3,ENKD1,0.1080838938865498
459830,MESD,ENKD1,0.1080838938865498
462057,MTUS2,ENKD1,0.147265801868792
464266,TNS2,ENKD1,0.1080838938865498
469341,LDOC1,ENKD1,0.1080838938865498
471042,CBY1,ENKD1,0.1080838938865498
471164,RAD54B,ENKD1,0.1080838938865498
471495,SPDEF,ENKD1,0.1080838938865498
472610,CHRDL2,ENKD1,0.1080838938865498
478896,CHIC2,ENKD1,0.1080838938865498
479928,AKAP8L,ENKD1,0.1080838938865498
480360,BEX3,ENKD1,0.1080838938865498
481388,BRPF3,ENKD1,0.2511404985285161
482322,KLHL20,ENKD1,0.1080838938865498
486546,HOOK2,ENKD1,0.1080838938865498
486970,SERTAD3,ENKD1,0.1080838938865498
488791,STMN3,ENKD1,0.1080838938865498
491097,ASB3,ENKD1,0.1080838938865498
491462,MRNIP,ENKD1,0.1080838938865498
495391,NCKIPSD,ENKD1,0.1080838938865498
495627,ZNF581,ENKD1,0.1080838938865498
496578,GET4,ENKD1,0.1080838938865498
497854,WWOX,ENKD1,0.1080838938865498
498679,RBM11,ENKD1,0.1080838938865498
501871,ZRANB1,ENKD1,0.1080838938865498
502464,ANKRD49,ENKD1,0.1080838938865498
503275,CHCHD3,ENKD1,0.1080838938865498
503979,BANP,ENKD1,0.1080838938865498
504615,PPP2R3C,ENKD1,0.1080838938865498
505025,CDCA4,ENKD1,0.1080838938865498
506249,FAM90A1,ENKD1,0.1080838938865498
506583,CEP55,ENKD1,0.1080838938865498
508286,KLHL26,ENKD1,0.1080838938865498
510130,BCAS4,ENKD1,0.1080838938865498
511555,PARVA,ENKD1,0.1080838938865498
514628,GRIPAP1,ENKD1,0.1080838938865498
515101,MEIS3,ENKD1,0.1080838938865498
516405,PAK5,ENKD1,0.1080838938865498
516523,TRIM54,ENKD1,0.147265801868792
517141,MIF4GD,ENKD1,0.1080838938865498
517987,KIAA1328,ENKD1,0.1080838938865498
518305,HOMEZ,ENKD1,0.1080838938865498
518328,PDZD4,ENKD1,0.1080838938865498
518337,BEGAIN,ENKD1,0.147265801868792
518676,CALCOCO1,ENKD1,0.1080838938865498
519779,GRHL3,ENKD1,0.1080838938865498
520519,AVPI1,ENKD1,0.1080838938865498
521141,PKNOX2,ENKD1,0.1080838938865498
521717,PRDM14,ENKD1,0.1080838938865498
521950,LIN7B,ENKD1,0.1080838938865498
522676,GIGYF1,ENKD1,0.1080838938865498
522986,CCDC136,ENKD1,0.147265801868792
523041,SMYD3,ENKD1,0.1080838938865498
523641,TTC23,ENKD1,0.1080838938865498
524120,MRPL38,ENKD1,0.1080838938865498
524655,COA7,ENKD1,0.1080838938865498
524866,LRRC61,ENKD1,0.1080838938865498
525639,ZNF426,ENKD1,0.1080838938865498
525805,CCDC28B,ENKD1,0.1080838938865498
526682,HMBOX1,ENKD1,0.1080838938865498
527063,ZC2HC1C,ENKD1,0.1080838938865498
527185,VPS37B,ENKD1,0.1080838938865498
527560,ARMC5,ENKD1,0.1080838938865498
527678,CCDC102B,ENKD1,0.147265801868792
529188,EFHC2,ENKD1,0.1080838938865498
529413,CEP70,ENKD1,0.147265801868792
529994,ZNF436,ENKD1,0.1080838938865498
530010,GPRASP3,ENKD1,0.1080838938865498
530612,TSC22D4,ENKD1,0.1080838938865498
531926,USHBP1,ENKD1,0.1080838938865498
16075,APEX1,SLC41A2,0.2511404985285161
22148,AQP6,SLC41A2,0.1080838938865498
52635,CD79A,SLC41A2,0.1080838938865498
67373,CLN5,SLC41A2,0.1080838938865498
127151,FUT3,SLC41A2,0.1080838938865498
131916,GJA5,SLC41A2,0.1080838938865498
132191,GJB5,SLC41A2,0.1080838938865498
136551,GPR42,SLC41A2,0.1080838938865498
173056,IGFBP5,SLC41A2,0.1080838938865498
192176,LMNA,SLC41A2,0.1080838938865498
269087,PVR,SLC41A2,0.1080838938865498
399062,IL27RA,SLC41A2,0.1080838938865498
431242,CREB3,SLC41A2,0.1080838938865498
437822,EBP,SLC41A2,0.1080838938865498
441094,LYVE1,SLC41A2,0.1080838938865498
448599,HHLA2,SLC41A2,0.1080838938865498
496641,ERGIC3,SLC41A2,0.1080838938865498
503198,LIME1,SLC41A2,0.1080838938865498
506007,SLC6A15,SLC41A2,0.1080838938865498
515397,MFF,SLC41A2,0.1080838938865498
517330,AMIGO1,SLC41A2,0.1080838938865498
524437,TMEM237,SLC41A2,0.1080838938865498
529653,PDCD1LG2,SLC41A2,0.1080838938865498
529763,LY6G6C,SLC41A2,0.1080838938865498
16077,APEX1,ELMOD3,0.2511404985285161
56799,CDH1,ELMOD3,0.4690145199989203
162147,HRAS,ELMOD3,0.4690145199989203
184908,KRAS,ELMOD3,0.4690145199989203
196067,MAGEA6,ELMOD3,0.1080838938865498
228706,NRAS,ELMOD3,0.4690145199989203
295727,S100A7,ELMOD3,0.2511404985285161
16078,APEX1,MAF1,0.2511404985285161
49864,CCND3,MAF1,0.1080838938865498
59857,CDKN2A,MAF1,0.1080838938865498
75493,CSNK1D,MAF1,0.5694585164122478
76264,CSNK2A1,MAF1,0.6833518434193775
76551,CSNK2A2,MAF1,0.6833518434193775
126129,MTOR,MAF1,0.6833518434193775
148576,HTT,MAF1,0.1080838938865498
237818,PCNA,MAF1,0.5790039657058368
306534,SUMO2,MAF1,0.1080838938865498
343910,WFS1,MAF1,0.1080838938865498
418740,RAD50,MAF1,0.5694585164122478
433198,LAMTOR5,MAF1,0.1080838938865498
436216,POLR3F,MAF1,0.5694585164122478
448138,POLR3A,MAF1,0.5694585164122478
448890,NUDT3,MAF1,0.1080838938865498
471165,RAD54B,MAF1,0.2511404985285161
496003,ARMCX3,MAF1,0.6533727623227178
510914,POLR3B,MAF1,0.2511404985285161
528676,VCPIP1,MAF1,0.5694585164122478
16079,APEX1,FYTTD1,0.2511404985285161
39040,ZFP36L2,FYTTD1,0.2511404985285161
40601,C1QBP,FYTTD1,0.2511404985285161
79924,CYB5A,FYTTD1,0.2511404985285161
108663,ERCC6,FYTTD1,0.6116250705376904
111281,ESR1,FYTTD1,0.2511404985285161
113535,ESR2,FYTTD1,0.2511404985285161
133400,GNA11,FYTTD1,0.2511404985285161
133899,GNAQ,FYTTD1,0.5694585164122478
134068,GNAZ,FYTTD1,0.5694585164122478
134482,GNG5,FYTTD1,0.5694585164122478
134495,GNG7,FYTTD1,0.2511404985285161
134504,GNG10,FYTTD1,0.5694585164122478
143751,H1-4,FYTTD1,0.2511404985285161
146045,H1-1,FYTTD1,0.2511404985285161
155710,HNRNPC,FYTTD1,0.4201912082140011
159511,HNRNPL,FYTTD1,0.2511404985285161
189068,LASP1,FYTTD1,0.5694585164122478
196568,MAGOH,FYTTD1,0.2511404985285161
208313,MOV10,FYTTD1,0.2511404985285161
217426,NCL,FYTTD1,0.2511404985285161
221906,RPL10A,FYTTD1,0.5694585164122478
235034,PALM,FYTTD1,0.5694585164122478
246685,PLS1,FYTTD1,0.5694585164122478
247733,PNN,FYTTD1,0.2511404985285161
268330,PTPRG,FYTTD1,0.5694585164122478
278722,RNF2,FYTTD1,0.2511404985285161
282639,RPL6,FYTTD1,0.5694585164122478
288058,RPL37A,FYTTD1,0.2511404985285161
299195,SET,FYTTD1,0.2511404985285161
301247,SHBG,FYTTD1,0.1080838938865498
307807,SNRNP70,FYTTD1,0.2511404985285161
312185,SRC,FYTTD1,0.5694585164122478
314485,SSRP1,FYTTD1,0.2511404985285161
345590,XRCC4,FYTTD1,0.2511404985285161
345876,YES1,FYTTD1,0.2511404985285161
355057,DDX39B,FYTTD1,0.5694585164122478
367126,H4C1,FYTTD1,0.2511404985285161
374947,THOC5,FYTTD1,0.2511404985285161
381243,IQGAP1,FYTTD1,0.2511404985285161
386670,RPL14,FYTTD1,0.5694585164122478
408168,EIF4A3,FYTTD1,0.2511404985285161
415256,THOC1,FYTTD1,0.2511404985285161
415560,PTBP3,FYTTD1,0.5747820684033044
422217,ALYREF,FYTTD1,0.5915642854822054
430815,NXF1,FYTTD1,0.9607781857188982
432877,ZNRD2,FYTTD1,0.2511404985285161
432927,RNASEH2A,FYTTD1,0.2511404985285161
433220,PROCR,FYTTD1,0.2511404985285161
437144,PMVK,FYTTD1,0.2511404985285161
437635,GNA13,FYTTD1,0.2511404985285161
446651,TRIOBP,FYTTD1,0.5694585164122478
449038,STRAP,FYTTD1,0.2511404985285161
449537,SUPT16H,FYTTD1,0.2511404985285161
454780,SNW1,FYTTD1,0.2511404985285161
467254,SUZ12,FYTTD1,0.2511404985285161
471336,FBXO7,FYTTD1,0.6833518434193775
476497,CHTOP,FYTTD1,0.5694585164122478
477076,SERBP1,FYTTD1,0.2511404985285161
482996,HTATSF1,FYTTD1,0.2511404985285161
487650,NOP53,FYTTD1,0.2511404985285161
505254,ATG16L1,FYTTD1,0.2511404985285161
507363,NKAPD1,FYTTD1,0.2511404985285161
507646,UBA6,FYTTD1,0.5694585164122478
508941,NCBP3,FYTTD1,0.2511404985285161
513407,NXF2,FYTTD1,0.2511404985285161
513699,STK31,FYTTD1,0.4849947661924665
516732,THOC2,FYTTD1,0.2511404985285161
518950,PLEKHA4,FYTTD1,0.2511404985285161
526025,NOL12,FYTTD1,0.5694585164122478
528778,THOC7,FYTTD1,0.2511404985285161
530000,EEPD1,FYTTD1,0.5694585164122478
530542,ANP32E,FYTTD1,0.2511404985285161
531563,FERMT3,FYTTD1,0.2511404985285161
16081,APEX1,POLDIP3,0.2511404985285161
17641,BIRC3,POLDIP3,0.2511404985285161
63572,CHD3,POLDIP3,0.2511404985285161
64221,CHD4,POLDIP3,0.2511404985285161
79094,CTNNB1,POLDIP3,0.2511404985285161
87239,NQO1,POLDIP3,0.4201912082140011
100879,EIF4G1,POLDIP3,0.2511404985285161
100961,EIF4G2,POLDIP3,0.4201912082140011
102792,ELAVL1,POLDIP3,0.4690145199989203
108897,ERH,POLDIP3,0.1080838938865498
113538,ESR2,POLDIP3,0.2511404985285161
128323,XRCC6,POLDIP3,0.4690145199989203
135067,GOLGA2,POLDIP3,0.147265801868792
144006,H1-5,POLDIP3,0.4201912082140011
150077,HDGF,POLDIP3,0.2511404985285161
152949,HMGB1,POLDIP3,0.2511404985285161
154869,HNRNPA1,POLDIP3,0.2511404985285161
172057,IFI16,POLDIP3,0.2511404985285161
180753,JUN,POLDIP3,0.5747820684033044
183847,KPNA3,POLDIP3,0.2511404985285161
186961,KRT31,POLDIP3,0.1080838938865498
195943,MAGEA3,POLDIP3,0.2511404985285161
205566,ATXN3,POLDIP3,0.2511404985285161
208314,MOV10,POLDIP3,0.2511404985285161
213009,MYC,POLDIP3,0.7769673499859245
216789,NCBP1,POLDIP3,0.5694585164122478
224724,NFX1,POLDIP3,0.2511404985285161
233095,OTX2,POLDIP3,0.1080838938865498
239107,PDHA1,POLDIP3,0.4201912082140011
240919,PFKFB2,POLDIP3,0.2511404985285161
272248,RAD51D,POLDIP3,0.1080838938865498
278723,RNF2,POLDIP3,0.2511404985285161
291085,RPS6KA1,POLDIP3,0.4201912082140011
291325,RPS6KB1,POLDIP3,0.5790039657058368
291423,RPS6KB2,POLDIP3,0.2511404985285161
299779,SRSF2,POLDIP3,0.5790039657058368
313287,SRPK2,POLDIP3,0.6833518434193775
323049,TERF2,POLDIP3,0.2511404985285161
325272,NKX2-1,POLDIP3,0.2511404985285161
342722,EZR,POLDIP3,0.2511404985285161
357302,YEATS4,POLDIP3,0.2511404985285161
361543,H2AC4,POLDIP3,0.2511404985285161
362570,H2BC9,POLDIP3,0.4201912082140011
367129,H4C1,POLDIP3,0.5694585164122478
374717,CDC14A,POLDIP3,0.2511404985285161
374948,THOC5,POLDIP3,0.2511404985285161
379910,RAB11A,POLDIP3,0.4690145199989203
384614,TOP3B,POLDIP3,0.4849947661924665
387377,PRC1,POLDIP3,0.2511404985285161
392879,PNMA1,POLDIP3,0.1080838938865498
396115,RAB9A,POLDIP3,0.4690145199989203
397241,RECQL4,POLDIP3,0.2511404985285161
401751,POLR1C,POLDIP3,0.1080838938865498
405755,KDM4A,POLDIP3,0.4849947661924665
407996,BCLAF1,POLDIP3,0.2511404985285161
408169,EIF4A3,POLDIP3,0.9674161375322384
409902,CUL7,POLDIP3,0.5694585164122478
412788,PAN2,POLDIP3,0.2511404985285161
414832,MED12,POLDIP3,0.2511404985285161
415257,THOC1,POLDIP3,0.2511404985285161
422218,ALYREF,POLDIP3,0.2511404985285161
424931,BET1,POLDIP3,0.4690145199989203
429733,PIBF1,POLDIP3,0.1080838938865498
430816,NXF1,POLDIP3,0.7769673499859245
432928,RNASEH2A,POLDIP3,0.2511404985285161
435675,HEXIM1,POLDIP3,0.2511404985285161
436124,TGOLN2,POLDIP3,0.2511404985285161
440766,USP20,POLDIP3,0.2511404985285161
445526,MID2,POLDIP3,0.1080838938865498
446541,HSF2BP,POLDIP3,0.1080838938865498
447635,CIT,POLDIP3,0.2511404985285161
451711,U2AF2,POLDIP3,0.2511404985285161
451899,EXOSC8,POLDIP3,0.1080838938865498
454167,NCBP2,POLDIP3,0.4690145199989203
462063,MTUS2,POLDIP3,0.147265801868792
462636,BICD2,POLDIP3,0.1080838938865498
463959,OBSL1,POLDIP3,0.2511404985285161
464581,MAU2,POLDIP3,0.2511404985285161
466687,BRD4,POLDIP3,0.2511404985285161
468328,CCNDBP1,POLDIP3,0.1080838938865498
472008,HECTD1,POLDIP3,0.2511404985285161
472066,NIPBL,POLDIP3,0.2511404985285161
473054,POT1,POLDIP3,0.2511404985285161
478727,NUPR1,POLDIP3,0.2511404985285161
482323,KLHL20,POLDIP3,0.5694585164122478
482421,TEKT2,POLDIP3,0.2511404985285161
486997,OSGIN1,POLDIP3,0.1080838938865498
492261,LUZP4,POLDIP3,0.2511404985285161
494579,DDX41,POLDIP3,0.5915642854822054
495758,SIRT7,POLDIP3,0.2511404985285161
496164,LARP7,POLDIP3,0.5694585164122478
500965,RC3H2,POLDIP3,0.2511404985285161
501316,L1TD1,POLDIP3,0.5747820684033044
501874,ZRANB1,POLDIP3,0.1080838938865498
503980,BANP,POLDIP3,0.1080838938865498
508942,NCBP3,POLDIP3,0.5915642854822054
513830,MEPCE,POLDIP3,0.2511404985285161
516733,THOC2,POLDIP3,0.2511404985285161
518306,HOMEZ,POLDIP3,0.1080838938865498
518609,MYH7B,POLDIP3,0.2511404985285161
518953,PLEKHA4,POLDIP3,0.2511404985285161
524939,OTUB2,POLDIP3,0.2511404985285161
526324,FYCO1,POLDIP3,0.2511404985285161
526684,HMBOX1,POLDIP3,0.1080838938865498
528418,WDR76,POLDIP3,0.2511404985285161
528779,THOC7,POLDIP3,0.2511404985285161
531564,FERMT3,POLDIP3,0.2511404985285161
532385,CCDC8,POLDIP3,0.2511404985285161
16082,APEX1,BTBD10,0.2511404985285161
124651,FMR1,BTBD10,0.1080838938865498
125684,FOS,BTBD10,0.4303822456225362
187861,LAMA5,BTBD10,0.1080838938865498
251867,PPP1CA,BTBD10,0.1080838938865498
252626,PPP1CC,BTBD10,0.1080838938865498
258207,MAPK3,BTBD10,0.1080838938865498
370974,CUL3,BTBD10,0.6533727623227178
390951,BUB3,BTBD10,0.5694585164122478
392517,DLG5,BTBD10,0.1080838938865498
448421,CDC37,BTBD10,0.1080838938865498
455576,ACIN1,BTBD10,0.1080838938865498
471766,ARIH1,BTBD10,0.2511404985285161
472009,HECTD1,BTBD10,0.2511404985285161
488693,COPS7A,BTBD10,0.2511404985285161
16083,APEX1,THOC3,0.2511404985285161
17643,BIRC3,THOC3,0.2511404985285161
38426,BRCA1,THOC3,0.1080838938865498
50610,CCT6A,THOC3,0.2511404985285161
88478,DLG4,THOC3,0.1080838938865498
111291,ESR1,THOC3,0.2511404985285161
113545,ESR2,THOC3,0.2511404985285161
150080,HDGF,THOC3,0.2511404985285161
216790,NCBP1,THOC3,0.5694585164122478
235002,PAK2,THOC3,0.4201912082140011
266172,PTEN,THOC3,0.6116250705376904
306832,SNAI1,THOC3,0.2511404985285161
307815,SNRNP70,THOC3,0.2511404985285161
322096,TCP1,THOC3,0.2511404985285161
325491,TK1,THOC3,0.1080838938865498
332239,CCT3,THOC3,0.2511404985285161
333377,TTC1,THOC3,0.4201912082140011
340323,UTRN,THOC3,0.4201912082140011
343005,VIM,THOC3,0.4201912082140011
351118,TRIM25,THOC3,0.2511404985285161
355059,DDX39B,THOC3,0.9952329156444236
357919,TAF15,THOC3,0.2511404985285161
367135,H4C1,THOC3,0.2511404985285161
374085,API5,THOC3,0.2511404985285161
374949,THOC5,THOC3,0.9993312740940338
381862,KSR1,THOC3,0.5915642854822054
386425,UBE2M,THOC3,0.2511404985285161
407997,BCLAF1,THOC3,0.2511404985285161
415258,THOC1,THOC3,0.9989989698552943
422220,ALYREF,THOC3,0.9607781857188982
431850,APPBP2,THOC3,0.2511404985285161
434439,CCT4,THOC3,0.2511404985285161
434611,CCT2,THOC3,0.2511404985285161
438005,CCT6B,THOC3,0.2511404985285161
447636,CIT,THOC3,0.2511404985285161
454945,CCT5,THOC3,0.2511404985285161
459309,CIC,THOC3,0.2511404985285161
461883,CLUH,THOC3,0.2511404985285161
469637,ZKSCAN5,THOC3,0.4201912082140011
478729,NUPR1,THOC3,0.2511404985285161
487282,UBQLN2,THOC3,0.2511404985285161
505256,ATG16L1,THOC3,0.2511404985285161
508944,NCBP3,THOC3,0.9640600486917532
509019,YOD1,THOC3,0.2511404985285161
512767,ZC3H15,THOC3,0.4201912082140011
516734,THOC2,THOC3,0.999830357639774
526221,THOC6,THOC3,0.96056712577212
528780,THOC7,THOC3,0.989698441835993
16085,APEX1,L3MBTL3,0.2511404985285161
40009,BYSL,L3MBTL3,0.147265801868792
79097,CTNNB1,L3MBTL3,0.4303822456225362
83222,DCTN1,L3MBTL3,0.1080838938865498
83674,DDB1,L3MBTL3,0.2511404985285161
90352,DNMT1,L3MBTL3,0.2511404985285161
93994,E2F1,L3MBTL3,0.851019159454004
94020,E2F2,L3MBTL3,0.5915642854822054
94157,E2F3,L3MBTL3,0.9640600486917532
94212,E2F4,L3MBTL3,0.5915642854822054
94304,E2F6,L3MBTL3,0.5915642854822054
96167,PHC2,L3MBTL3,0.147265801868792
116539,EZH2,L3MBTL3,0.2511404985285161
129855,GAS8,L3MBTL3,0.1080838938865498
145240,H2BC5,L3MBTL3,0.4690145199989203
148584,HTT,L3MBTL3,0.1080838938865498
162391,PRMT2,L3MBTL3,0.5694585164122478
173506,RBPJ,L3MBTL3,0.2511404985285161
174446,IL16,L3MBTL3,0.1080838938865498
204111,MFAP1,L3MBTL3,0.1080838938865498
213015,MYC,L3MBTL3,0.4690145199989203
228916,NRF1,L3MBTL3,0.1080838938865498
233777,P4HA1,L3MBTL3,0.2511404985285161
238547,PDE6G,L3MBTL3,0.1080838938865498
249427,POLR2L,L3MBTL3,0.1080838938865498
253158,PPP2CA,L3MBTL3,0.1080838938865498
253324,PPP2CB,L3MBTL3,0.2511404985285161
255197,PRKAA1,L3MBTL3,0.1080838938865498
255331,PRKAA2,L3MBTL3,0.1975063565032939
258209,MAPK3,L3MBTL3,0.1080838938865498
258835,MAPK9,L3MBTL3,0.147265801868792
271424,RAC1,L3MBTL3,0.1080838938865498
296965,ATXN1,L3MBTL3,0.1080838938865498
307153,SNCA,L3MBTL3,0.1080838938865498
308293,SNRPB,L3MBTL3,0.1080838938865498
310088,SOD1,L3MBTL3,0.1080838938865498
310786,SOX2,L3MBTL3,0.2511404985285161
311193,SP100,L3MBTL3,0.1080838938865498
324836,THRA,L3MBTL3,0.1080838938865498
